PLACA;RENAVAM;CHASSIS;NUM_DOCUMENTO;DT_ULT_CONSULTA_DETRAN;STATUS_LICENCIAMENTO;VALOR_LICENCIAMENTO;ARQUIVO_LICENCIAMENTO;DT_ULT_CONSULTA_MULTAS;STATUS_MULTAS;MULTAS;PRECO_MULTAS;ARQUIVO_MULTAS
QCG8F90;1173825271;9ADG0933JKM433498        ;10425282003814;2025-06-23 14:11:18;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1173825271.pdf;2025-06-23 14:11:18;SEM DEBITOS;0;;
RAK3I70;1213629818;9BVRG40D8LE878260        ;10425282004624;2025-06-23 14:15:07;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1213629818.pdf;2025-06-23 14:15:07;SEM DEBITOS;0;;
QCZ1F30;1175804085;9ADB0902JKM431800        ;10425282005353;2025-06-23 14:16:03;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1175804085.pdf;2025-06-23 14:16:03;SEM DEBITOS;0;;
EGS5A20;110096681;9ADC170489M281254        ;10425282003652;2025-06-23 14:19:01;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 110096681.pdf;2025-06-23 14:19:01;SEM DEBITOS;0;;
QCG8G40;1173825816;9ADG1133JKM433499        ;10425282003814;2025-06-23 14:21:25;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1173825816.pdf;2025-06-23 14:21:25;SEM DEBITOS;0;;
SPC1G50;1361815512;8AJKA3CD9R3119178        ;10425282003229;2025-06-23 14:23:03;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1361815512.pdf;2025-06-23 14:23:03;SEM DEBITOS;0;501.73;C:\BOT\MULTAS\MULTAS - 2025 - RENAVAM 1361815512.pdf
BWD0100;422668311;9BM384098KB839667        ;10425282004896;2025-06-23 14:31:53;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 422668311.pdf;2025-06-23 14:31:53;SEM DEBITOS;0;;
AGH8890;657056677;9BM384087TB095243        ;10425282004896;2025-06-23 14:36:53;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 657056677.pdf;2025-06-23 14:36:53;SEM DEBITOS;0;;
QCZ0H40;1175798646;9BVRG40D2KE862581        ;10425282003652;2025-06-23 14:39:47;A PAGAR;221.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1175798646.pdf;2025-06-23 14:39:47;SEM DEBITOS;0;;
RAX2B90;1279696807;9BVRG40D6ME907779        ;10425282004624;2025-06-23 14:44:06;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1279696807.pdf;2025-06-23 14:44:06;SEM DEBITOS;0;345.52;C:\BOT\MULTAS\MULTAS - 2025 - RENAVAM 1279696807.pdf
RAY9F70;1280570811;94BG1533MNR059136        ;10425282006597;2025-06-23 14:46:17;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1280570811.pdf;2025-06-23 14:46:17;SEM DEBITOS;0;;
QCZ1F40;1175804352;9ADB0902JKM431801        ;10425282005353;2025-06-23 14:50:18;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1175804352.pdf;2025-06-23 14:50:18;SEM DEBITOS;0;;
RAK3J60;1213633980;9BVRG40D4LE878099        ;10425282004624;2025-06-23 10:37:41;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1213633980.pdf;2025-06-23 10:37:41;SEM DEBITOS;0;;
QCG8E50;1173819557;9ADG1133JKM433493        ;10425282003814;2025-06-23 15:02:27;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1173819557.pdf;2025-06-23 15:02:27;SEM DEBITOS;0;;
QCU1780;1174373633;9C2KD0810KR108663        ;10425282004209;2025-06-23 15:05:24;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1174373633.pdf;2025-06-23 15:05:24;SEM DEBITOS;0;;
QCG8H90;1173828297;9ADG0933JKM433512        ;10425282003814;2025-06-23 15:07:17;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1173828297.pdf;2025-06-23 15:07:17;SEM DEBITOS;0;;
QCD1A90;1172583134;9ADG0933JKM433079        ;10425282003490;2025-06-23 15:08:12;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1172583134.pdf;2025-06-23 15:08:12;SEM DEBITOS;0;;
QCZ1G40;1175805243;9ADG0933JKM434602        ;10425282004705;2025-06-23 15:12:26;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1175805243.pdf;2025-06-23 15:12:26;SEM DEBITOS;0;;
RAY9G20;1280572296;9BM979028NB240797        ;10425282004624;2025-06-23 15:13:54;A PAGAR;1.12;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1280572296.pdf;2025-06-23 15:13:54;SEM DEBITOS;0;;
RAX2A50;1279689282;94BG1533MNR058010        ;10425282006597;2025-06-23 15:14:56;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1279689282.pdf;2025-06-23 15:14:56;SEM DEBITOS;0;;
BXF4260;387450475;CIC2140CIC               ;35345560110;2025-06-18 11:06:31;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 387450475.pdf;2025-06-18 11:06:32;SEM DEBITOS;0;;
QCZ0J70;1175800233;9BVRG40D9KE862490        ;10425282003814;2025-06-23 15:19:11;QUITADO;;;2025-06-20 08:32:04;A PAGAR;2;260.31;C:\BOT\MULTAS\MULTAS - 2025 - RENAVAM 1175800233.pdf
QCZ1E50;1175803810;9ADB0902JKM431483        ;10425282005353;2025-06-23 15:20:14;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1175803810.pdf;2025-06-23 15:20:14;SEM DEBITOS;0;;
QCG8170;1173803090;9C2KD0810KR106737        ;10425282004209;2025-06-23 15:26:47;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1173803090.pdf;2025-06-23 15:26:47;SEM DEBITOS;0;;
DSF9890;924265957;9BSP6X4B073606397        ;10425282003652;2025-06-23 15:30:51;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 924265957.pdf;2025-06-23 15:30:51;SEM DEBITOS;0;;
RAY9F90;1280571451;94BG1533MNR059137        ;10425282006597;2025-06-23 15:31:50;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1280571451.pdf;2025-06-23 15:31:50;SEM DEBITOS;0;;
QCZ1J40;1175808250;9ADG0933JKM434616        ;10425282004705;2025-06-23 15:34:09;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1175808250.pdf;2025-06-23 15:34:09;SEM DEBITOS;0;;
AFQ2590;644280425;9BFYTARB0SDB76345        ;10425282004896;2025-06-23 15:44:03;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 644280425.pdf;2025-06-23 15:44:03;SEM DEBITOS;0;;
JZL1360;128107952;9BM345305HB749690        ;10425282004705;2025-06-23 15:46:51;A PAGAR;597.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 128107952.pdf;2025-06-23 15:46:51;SEM DEBITOS;0;597.99;C:\BOT\MULTAS\MULTAS - 2025 - RENAVAM 128107952.pdf
QCZ1B70;1175801035;9BVRG40D5KE862577        ;10425282003652;2025-06-23 15:49:22;A PAGAR;394.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1175801035.pdf;2025-06-23 15:49:22;SEM DEBITOS;0;394.36;C:\BOT\MULTAS\MULTAS - 2025 - RENAVAM 1175801035.pdf
FFG2120;486440249;953658242CR239264        ;10425282005868;2025-06-23 15:50:16;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 486440249.pdf;2025-06-23 15:50:16;SEM DEBITOS;0;;
RAX2B10;1279693824;94BG1533MNR058011        ;10425282006597;2025-06-23 15:51:03;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1279693824.pdf;2025-06-23 15:51:03;SEM DEBITOS;0;;
SPJ0A20;1400143168;9D8CPR133R1000441        ;10425282004624;2025-06-23 15:53:26;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1400143168.pdf;2025-06-23 15:53:26;SEM DEBITOS;0;;
RRR9B40;1328000068;9BWJL45U1PP022241        ;10425282004209;2025-06-23 15:57:05;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1328000068.pdf;2025-06-23 15:57:05;SEM DEBITOS;0;;
QCZ2E20;1175810891;9ADG1133JKM434617        ;10425282004705;2025-06-23 15:58:48;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1175810891.pdf;2025-06-23 15:58:48;SEM DEBITOS;0;;
QBI8650;1065670742;9C2KD0800FR058525        ;10425282004209;2025-06-23 15:59:46;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1065670742.pdf;2025-06-23 15:59:46;SEM DEBITOS;0;;
RAK4I10;1213683529;9C2KD0810KR240315        ;10425282004209;2025-06-23 16:01:53;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1213683529.pdf;2025-06-23 16:01:53;SEM DEBITOS;0;;
NIY2B60;936036834;9AA21102G8C069334        ;10425282003571;2025-06-23 16:02:53;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 936036834.pdf;2025-06-23 16:02:53;SEM DEBITOS;0;;
SPC1H20;1361816128;8AJKA3CD7R3119163        ;10425282003229;2025-06-23 16:03:50;A PAGAR;587.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1361816128.pdf;2025-06-23 16:03:50;SEM DEBITOS;0;587.63;C:\BOT\MULTAS\MULTAS - 2025 - RENAVAM 1361816128.pdf
QCZ0I50;1175799286;9BVRG40D7KE862493        ;10425282003814;2025-06-23 16:04:49;A PAGAR;296.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1175799286.pdf;2025-06-23 16:04:49;SEM DEBITOS;0;296.4;C:\BOT\MULTAS\MULTAS - 2025 - RENAVAM 1175799286.pdf
IAQ4050;606167919;9BM384088NB949840        ;10425282004896;2025-06-23 16:05:47;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 606167919.pdf;2025-06-23 16:05:47;SEM DEBITOS;0;;
RAR9B50;1277646586;9BVRG40D8ME906553        ;10425282006597;2025-06-23 16:06:42;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1277646586.pdf;2025-06-23 16:06:42;SEM DEBITOS;0;;
QCG8I00;1173828580;9ADG1133JKM433513        ;10425282003814;2025-06-23 16:09:30;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1173828580.pdf;2025-06-23 16:09:30;SEM DEBITOS;0;;
QCZ2D30;1175810522;9ADG1133JKM434603        ;10425282004705;2025-06-23 16:11:49;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1175810522.pdf;2025-06-23 16:11:49;SEM DEBITOS;0;;
QBA9240;1022483754;9A9DS01CPEBDT6576        ;10425282004896;2025-06-23 16:12:43;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1022483754.pdf;2025-06-23 16:12:43;SEM DEBITOS;0;;
QCV3I00;1176366316;9ADG1133JKM434608        ;10425282003652;2025-06-23 16:17:07;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1176366316.pdf;2025-06-23 16:17:07;SEM DEBITOS;0;;
RAU8B10;1277960396;9BVRG40D3ME907386        ;10425282003229;2025-06-23 16:18:03;A PAGAR;;;2025-06-23 16:18:03;SEM DEBITOS;0;156.18;C:\BOT\MULTAS\MULTAS - 2025 - RENAVAM 1277960396.pdf
QCZ1D80;1175803305;9ADM0452JKM431802        ;10425282005353;2025-06-23 16:20:22;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1175803305.pdf;2025-06-23 16:20:22;SEM DEBITOS;0;;
RAK8H70;1213901933;9BVRG40D3LE878338        ;10425282003733;2025-06-23 16:21:58;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1213901933.pdf;2025-06-23 16:21:58;SEM DEBITOS;0;;
QCZ2D80;1175810760;9ADG1133JKM434607        ;10425282004705;2025-06-23 16:23:35;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1175810760.pdf;2025-06-23 16:23:35;SEM DEBITOS;0;;
QCZ1D50;1175802260;9BVRG40D4KE862607        ;10425282005353;2025-06-23 16:25:13;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1175802260.pdf;2025-06-23 16:25:13;SEM DEBITOS;0;;
SPC1F80;1361814370;8AJKA3CD1R3119191        ;10425282003229;2025-06-23 16:31:03;A PAGAR;320.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1361814370.pdf;2025-06-23 16:31:03;SEM DEBITOS;0;320.8;C:\BOT\MULTAS\MULTAS - 2025 - RENAVAM 1361814370.pdf
OBK2B40;495467316;9A9BT1742DCDJ5047        ;10425282000122;2025-06-23 16:38:03;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 495467316.pdf;2025-06-23 16:38:03;SEM DEBITOS;0;;
QCV3F60;1176359964;9ADG1133JKM434615        ;10425282003652;2025-06-23 16:43:51;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1176359964.pdf;2025-06-23 16:43:51;SEM DEBITOS;0;;
RAX2C20;1279697811;9BVRG40DXME908058        ;10425282004624;2025-06-23 16:47:23;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1279697811.pdf;2025-06-23 16:47:23;SEM DEBITOS;0;;
OBK2B50;495167690;9A9DR1762DLDJ5034        ;10425282000122;2025-06-23 16:48:16;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 495167690.pdf;2025-06-23 16:48:16;SEM DEBITOS;0;;
QCZ1D70;1175802791;9BVRG40D7KE862608        ;10425282005353;2025-06-23 16:49:54;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1175802791.pdf;2025-06-23 16:49:54;SEM DEBITOS;0;;
QCD1B10;1172583940;9ADG1133JKM433080        ;10425282003490;2025-06-23 16:51:26;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1172583940.pdf;2025-06-23 16:51:26;SEM DEBITOS;0;;
NPP7140;171721624;9C2KD04309R014850        ;10425282003229;2025-06-23 16:59:24;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 171721624.pdf;2025-06-23 16:59:24;SEM DEBITOS;0;;
SPP4J50;1402473130;93KK0Y1D3RE199627        ;10425282003571;2025-06-23 17:02:34;A PAGAR;221.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1402473130.pdf;2025-06-23 17:02:34;SEM DEBITOS;0;;
IML4J30;853756341;9A97FL53P5ADK3243        ;10425282004209;2025-06-23 17:03:30;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 853756341.pdf;2025-06-23 17:03:30;SEM DEBITOS;0;;
AFU0H60;553843842;9AUG12430R1023206        ;10425282000122;2025-06-23 17:05:38;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 553843842.pdf;2025-06-23 17:05:38;SEM DEBITOS;0;;
QBN9I60;1068464752;9BVP0S1A0FE155532        ;10425282003229;2025-06-23 17:08:11;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1068464752.pdf;2025-06-23 17:08:11;SEM DEBITOS;0;;
EWJ1E30;587286032;9BM958074DB935641        ;10425282004209;2025-06-23 17:09:05;A PAGAR;221.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 587286032.pdf;2025-06-23 17:09:05;SEM DEBITOS;0;;
SPI9J90;1400140835;9D8CPR153R1000440        ;10425282004624;2025-06-23 17:12:52;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1400140835.pdf;2025-06-23 17:12:52;SEM DEBITOS;0;;
API3H20;939097800;9AA21102G8C071659        ;10425282004209;2025-06-23 17:14:39;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 939097800.pdf;2025-06-23 17:14:39;SEM DEBITOS;0;;
KAG3800;412089289;SRN3G0652A               ;10425282004896;2025-06-23 17:21:31;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 412089289.pdf;2025-06-23 17:21:31;SEM DEBITOS;0;;
RAX2A90;1279692178;94BG1533MNR058009        ;10425282006597;2025-06-23 17:24:37;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1279692178.pdf;2025-06-23 17:24:37;SEM DEBITOS;0;;
SPC1I10;1361817531;8AJKA3CD5R3118934        ;10425282003229;2025-06-23 17:26:11;A PAGAR;189.0;C:\BOT\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1361817531.pdf;2025-06-23 17:26:11;SEM DEBITOS;0;;
