PLACA;RENAVAM;CHASSIS;NUM_DOCUMENTO;DT_ULT_CONSULTA_DETRAN;STATUS_LICENCIAMENTO;VALOR_LICENCIAMENTO;ARQUIVO_LICENCIAMENTO;DT_ULT_CONSULTA_MULTAS;STATUS_MULTAS;MULTAS;PRECO_MULTAS;ARQUIVO_MULTAS
RRR9B10;1327997123;WV1DA22H4PA004253        ;10425282004209;2025-09-11 13:18:05;QUITADO;189.34;C:\BOT\LICENCIAMENTO\Lic Licenciamento 2025 - RENAVAM 1327997123.pdf;2025-08-09 13:51:11;A PAGAR;1;104.13;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 1327997123.pdf
SPC1H20;1361816128;8AJKA3CD7R3119163        ;10425282003229;2025-09-11 13:23:14;A PAGAR;407.0;S:\Automacao\bot\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1361816128.pdf;2025-09-11 13:22:58;SEM DEBITOS;0;407.04;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 1361816128.pdf
SPO4D50;1402058699;9BVRT60D0RE607496        ;10425282003229;2025-09-11 13:26:48;A PAGAR;197.0;S:\Automacao\bot\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1402058699.pdf;2025-09-11 13:26:33;SEM DEBITOS;0;197.18;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 1402058699.pdf
SPO4E00;1402060022;9BVRT60D1RE607651        ;10425282003229;2025-09-11 13:28:02;A PAGAR;197.0;S:\Automacao\bot\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1402060022.pdf;2025-09-11 13:27:47;SEM DEBITOS;0;197.18;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 1402060022.pdf
SPO4F10;1402063358;9BVRT60D7RE608071        ;10425282003229;2025-09-11 13:31:10;QUITADO;189.34;C:\BOT\LICENCIAMENTO\Lic Licenciamento 2025 - RENAVAM 1402063358.pdf;2025-08-09 14:06:09;A PAGAR;1;104.13;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 1402063358.pdf
SPP4J50;1402473130;93KK0Y1D3RE199627        ;10425282003571;2025-09-11 13:35:03;A PAGAR;32.0;S:\Automacao\bot\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1402473130.pdf;2025-09-11 13:34:45;SEM DEBITOS;0;;
SPT9D10;1417823930;9BVRT60D6SE615250        ;10425282003490;2025-09-11 13:45:08;A PAGAR;197.0;S:\Automacao\bot\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1417823930.pdf;2025-09-11 13:44:53;SEM DEBITOS;0;197.18;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 1417823930.pdf
DXH1D40;926555294;9BSP6X4B073607996        ;10425282003652;2025-09-11 13:58:41;A PAGAR;189.0;S:\Automacao\bot\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 926555294.pdf;2025-09-11 13:58:26;SEM DEBITOS;0;;
QCY9J70;1175794527;9BVRG40DXKE862580        ;10425282003652;2025-09-11 14:02:04;A PAGAR;32.0;S:\Automacao\bot\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1175794527.pdf;2025-09-11 14:01:42;SEM DEBITOS;0;;
QCE7970;1177427025;3C6DFVBK1JE146175        ;10425282003652;2025-09-11 14:06:39;A PAGAR;219.0;S:\Automacao\bot\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1177427025.pdf;2025-09-11 14:06:24;SEM DEBITOS;0;219.63;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 1177427025.pdf
LKT6210;991085337;9BM3840789B622801        ;10425282004705;2025-09-11 15:01:20;A PAGAR;405.0;S:\Automacao\bot\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 991085337.pdf;2025-09-11 15:00:49;SEM DEBITOS;0;405.75;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 991085337.pdf
EWJ1E30;587286032;9BM958074DB935641        ;10425282004209;2025-09-11 15:17:31;A PAGAR;32.0;S:\Automacao\bot\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 587286032.pdf;2025-09-11 15:17:16;SEM DEBITOS;0;;
