PLACA;RENAVAM;CHASSIS;NUM_DOCUMENTO;DT_ULT_CONSULTA_DETRAN;STATUS_LICENCIAMENTO;VALOR_LICENCIAMENTO;ARQUIVO_LICENCIAMENTO;DT_ULT_CONSULTA_MULTAS;STATUS_MULTAS;MULTAS;PRECO_MULTAS;ARQUIVO_MULTAS
NPL4I61;310848296;93KK0E0D1AE123300        ;10425282000122;2025-08-10 09:52:58;A PAGAR;32.0;S:\Automacao\bot\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 310848296.pdf;2025-08-10 09:53:00;SEM DEBITOS;0;;
SPN8A81;1413129304;9BVRT60D7RE609730        ;10425282003733;2025-08-10 09:55:53;A PAGAR;131.0;S:\Automacao\bot\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1413129304.pdf;2025-08-10 09:56:13;A PAGAR;1;131.46;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 1413129304.pdf
SPN8B91;1413131562;9BVRT60D1RE609851        ;10425282003733;2025-08-10 09:59:13;A PAGAR;197.0;S:\Automacao\bot\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1413131562.pdf;2025-08-10 09:59:33;A PAGAR;1;197.18;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 1413131562.pdf
QBD1721;1078371994;9C2KD1000GR011810        ;10425282004209;2025-08-10 10:00:53;A PAGAR;480.0;S:\Automacao\bot\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1078371994.pdf;2025-08-10 10:00:56;SEM DEBITOS;0;;
QCG5G41;1180140637;9BVRG40D2KE863391        ;10425282003490;2025-08-10 10:08:54;A PAGAR;298.0;S:\Automacao\bot\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1180140637.pdf;2025-08-10 10:09:16;A PAGAR;3;298.12;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 1180140637.pdf
SPL8B71;1396322407;9BVRT60D3RE604821        ;10425282003490;2025-08-10 10:36:32;A PAGAR;591.0;S:\Automacao\bot\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1396322407.pdf;2025-08-10 10:36:54;A PAGAR;3;695.67;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 1396322407.pdf
SPL8B91;1396329754;9BVRT60D6RE604971        ;10425282003490;2025-08-10 10:38:05;A PAGAR;657.0;S:\Automacao\bot\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1396329754.pdf;2025-08-10 10:38:28;A PAGAR;4;865.54;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 1396329754.pdf
SPL8I81;1396458171;9BVRT60D6RE604890        ;10425282003490;2025-08-10 10:39:36;A PAGAR;328.0;S:\Automacao\bot\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1396458171.pdf;2025-08-10 10:39:56;A PAGAR;2;328.64;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 1396458171.pdf
SPM1G91;1397028120;9BVRT60D0RE604820        ;10425282003490;2025-08-10 10:41:51;A PAGAR;394.0;S:\Automacao\bot\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1397028120.pdf;2025-08-10 10:42:12;A PAGAR;2;394.36;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 1397028120.pdf
SPN8C41;1413133387;9BVRT60D7RE609929        ;10425282003733;2025-08-10 10:47:19;QUITADO;140.0;C:\BOT\LICENCIAMENTO\Lic Licenciamento 2025 - RENAVAM 1413133387.pdf;2025-08-10 10:47:39;A PAGAR;1;104.13;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 1413133387.pdf
SPN8D11;1413134340;9BVRT60D9RE609931        ;10425282003733;2025-08-10 10:48:44;A PAGAR;394.0;S:\Automacao\bot\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1413134340.pdf;2025-08-10 10:49:06;A PAGAR;2;550.54;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 1413134340.pdf
EJY3121;152953914;9BWXN82439R930004        ;10425282004209;2025-08-10 10:50:14;A PAGAR;895.0;S:\Automacao\bot\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 152953914.pdf;2025-08-10 10:50:34;A PAGAR;2;895.77;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 152953914.pdf
SPN7J21;1413124370;9BVRT60D6RE610098        ;10425282003733;2025-08-10 10:53:35;A PAGAR;197.0;S:\Automacao\bot\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1413124370.pdf;2025-08-10 10:53:55;A PAGAR;1;197.18;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 1413124370.pdf
SPL9J11;1396657280;9BVRT60D6RE604822        ;10425282003490;2025-08-10 11:08:54;A PAGAR;197.0;S:\Automacao\bot\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1396657280.pdf;2025-08-10 11:09:14;A PAGAR;1;197.18;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 1396657280.pdf
SPM3G21;1397723901;9BVRT60D9RE604818        ;10425282003490;2025-08-10 11:13:39;A PAGAR;197.0;S:\Automacao\bot\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1397723901.pdf;2025-08-10 11:13:59;A PAGAR;1;197.18;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 1397723901.pdf
SPN7J01;1413123284;9BVRT60D9RE610099        ;10425282003733;2025-08-10 11:16:45;A PAGAR;536.0;S:\Automacao\bot\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1413123284.pdf;2025-08-10 11:17:07;A PAGAR;3;536.55;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 1413123284.pdf
OBG2G71;506035484;9EP071230D1001528        ;10425282000122;2025-08-10 11:26:35;QUITADO;140.0;C:\BOT\LICENCIAMENTO\Lic Licenciamento 2025 - RENAVAM 506035484.pdf;2025-08-10 11:26:56;A PAGAR;2;208.26;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 506035484.pdf
OBG4I11;506110729;9EP071230D1001293        ;10425282000122;2025-08-10 12:59:49;A PAGAR;32.0;S:\Automacao\bot\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 506110729.pdf;2025-08-10 12:59:51;SEM DEBITOS;0;;
OBG6A21;506140644;9EP071230D1001497        ;10425282000122;2025-08-10 13:26:32;A PAGAR;64.0;S:\Automacao\bot\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 506140644.pdf;2025-08-10 13:26:34;SEM DEBITOS;0;;
NTY1F01;690949669;9A9R23DPXE1AH8232        ;10425282000122;2025-08-10 13:55:38;A PAGAR;1.24;S:\Automacao\bot\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 690949669.pdf;2025-08-10 13:55:18;SEM DEBITOS;0;;
NTY1651;691015570;9A9S3CTSAE1AH8020        ;10425282000122;2025-08-10 13:56:44;QUITADO;140.0;C:\BOT\LICENCIAMENTO\Lic Licenciamento 2025 - RENAVAM 691015570.pdf;2025-08-10 13:57:03;A PAGAR;1;156.18;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 691015570.pdf
OBG5C01;506005402;9EP071230D1001501        ;10425282000122;2025-08-10 14:19:26;QUITADO;140.0;C:\BOT\LICENCIAMENTO\Lic Licenciamento 2025 - RENAVAM 506005402.pdf;2025-08-10 14:19:45;A PAGAR;1;156.18;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 506005402.pdf
OBG4E71;506103730;9EP071230D1001333        ;10425282000122;2025-08-10 14:30:09;A PAGAR;262.0;S:\Automacao\bot\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 506103730.pdf;2025-08-10 14:30:28;A PAGAR;1;262.92;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 506103730.pdf
SPL5J81;1396017159;9BVRT60D4RE604888        ;10425282003490;2025-08-10 14:35:07;QUITADO;140.0;C:\BOT\LICENCIAMENTO\Lic Licenciamento 2025 - RENAVAM 1396017159.pdf;2025-08-10 14:35:27;A PAGAR;1;156.18;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 1396017159.pdf
OBG4F91;506106284;9EP071230D1001336        ;10425282000122;2025-08-10 14:43:32;QUITADO;140.0;C:\BOT\LICENCIAMENTO\Lic Licenciamento 2025 - RENAVAM 506106284.pdf;2025-08-10 14:43:52;A PAGAR;1;104.13;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 506106284.pdf
RAV3A51;1288404724;97T0BN422N2008734        ;10425282003733;2025-08-10 15:53:00;A PAGAR;32.0;S:\Automacao\bot\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1288404724.pdf;2025-08-10 15:53:02;SEM DEBITOS;0;;
RAV3A81;1288405224;97TRBD442N2001803        ;10425282003733;2025-08-10 15:55:13;A PAGAR;32.0;S:\Automacao\bot\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 1288405224.pdf;2025-08-10 15:55:35;A PAGAR;2;267.12;S:\Automacao\bot\MULTAS\MULTAS - 2025 - RENAVAM 1288405224.pdf
OBG4D91;506005771;9EP071230D1001348        ;10425282000122;2025-08-10 16:02:16;A PAGAR;480.0;S:\Automacao\bot\LICENCIAMENTO\TESTE Lic Licenciamento 2025 - RENAVAM 506005771.pdf;2025-08-10 16:02:18;SEM DEBITOS;0;;
